price,bedrooms,bathrooms,floors
460000,2,1,1
234000,2,1,1
399000,3,1,1
253500,3,1.5,1
475000,3,1.5,1
740000,5,3.5,2
799000,3,2.5,2
390000,4,2.5,2
421000,2,1.5,1
296500,3,2.5,2
895000,4,2,1.5
386000,4,2.5,2
424000,3,1,1
749000,3,1,1.5
523000,3,1,1.5
389000,4,2.5,2
270000,4,1.5,1
275000,3,1,1
287500,4,2.5,1
345000,2,2.5,2.5
427000,2,1,1
508450,4,1.75,1
705000,3,2,1.5
550000,1,1.5,1.5
380000,3,1.5,1
539900,3,2.5,2
330000,2,1,1
455000,2,1,1
510000,4,4,2
315000,3,2,1
206000,3,1,1
592500,4,3,1
744000,3,2.5,2
334500,3,2.5,2
886000,4,2,1.5
600000,4,2.5,1
850000,3,2,1
550000,3,1.75,1
184900,2,1,1
245000,3,1.5,1
370000,2,1,1
480000,4,2.5,1
579000,3,1.75,2
339275,3,1.5,1
425000,3,2.75,1
170000,3,1.75,1
950000,4,2.5,2
623000,4,2.5,1
477000,3,2.5,3
330000,3,1,1
600000,3,2.25,2
570000,3,2,1
515000,4,2.5,2
805000,4,2.25,1
555000,4,2.5,2
245000,3,2.25,2
638150,4,2.5,1
1650000,4,4.5,2
269950,4,2.5,1
195000,3,1.5,1
159100,2,1,1
550000,3,1,1
299000,2,1,1
1375000,4,3.5,2
249500,2,1,1
700000,4,1,1.5
275000,4,1,1.5
565000,3,2.25,1
425000,4,1.75,1
620047,4,1.75,1
480000,3,2.25,1
515000,3,2.25,1
420000,4,2.5,2
610000,5,3.25,1
849000,4,1.5,1
718000,3,1.75,2
295000,3,2.25,1
871000,5,1.75,1
430000,3,3.75,1
440000,4,2.5,1
405000,2,1,1
340000,3,2,1
675000,4,2.5,2
480000,3,1,1
362500,5,2,1
752888,3,2.5,2
255000,4,1.75,1
283700,1,1.75,1
335000,4,2.5,2
285000,3,1.75,1
278000,4,2.25,1.5
731000,5,2.5,1.5
335000,3,1.5,1
334200,3,1.75,1
642000,6,1,1.5
540000,4,1.75,1.5
299000,3,2.5,1
560000,3,1.75,1
852000,5,2.75,1.5
306000,2,1,1
440000,3,1.75,1
517000,4,1,1
379000,2,1,1
360000,2,1,1
645000,4,1.5,1.5
217000,2,1,1
255000,2,1,1
625000,3,2.5,2
680000,3,1.75,1
440000,3,1.75,1
615000,5,2.25,2
239000,3,1,2
462500,3,2.5,1
619400,4,2,1.5
975000,6,2.75,2
330000,2,1,1
985000,4,3.25,2
430000,2,1,1
2458000,4,5.25,2
778000,3,2,2
219000,3,2,1
1595000,4,2.5,1.5
715000,4,2.25,1
950000,4,2.5,2
425000,2,1,1
239000,3,1,1
310000,1,1,1.5
400000,2,1,1
428000,2,1.75,2
600000,3,1,1.5
415000,4,4,2
401000,2,1,1
292000,3,1.75,1
291750,3,2.25,1
227000,3,1.75,1
675000,3,2.25,1
397500,3,2.25,2
206000,2,1.5,2
1190000,3,3.5,3
360000,4,1.75,1
427500,4,2.5,2
115000,2,1,1
559000,3,1.5,1
420000,4,1,1.5
550000,4,1.75,1
282150,2,1,1
260000,3,1,1
428000,3,2.5,2
319950,3,3.25,3
1350000,3,2,1
552000,2,1,1
637000,4,2.75,1.5
213000,4,1.75,1
215000,3,1,1
590000,3,1.75,1
390000,4,2.5,2
287000,4,2.25,1
580000,5,2.75,2
424000,3,2,1
610000,4,2.5,2
1320000,4,3.25,1
623500,4,3,1
260000,2,1,1
906000,3,2.5,3
330000,3,2,1
275000,2,1,1
290000,3,1,1
599950,2,1,1
550000,4,3,2
289000,3,1.75,1
411000,4,2.75,1
826000,3,3.25,1
400000,4,2,2
342000,3,2.5,2
475000,2,1.75,1
1205000,4,3.5,2
455000,4,3,1
850000,4,3,1
185000,3,1,1
850000,6,3.25,1
239900,4,1.75,1
765000,5,3.75,2
437000,3,1.75,1
240000,3,1.5,1
395000,2,1,1
320000,3,1,1
525000,3,1.75,1
260000,3,3,2
450000,3,2.75,1
560000,4,2.5,2
310000,5,3,1
440000,3,2.5,2
458450,4,1,1
200000,3,1,1.5
430000,3,2.25,2
360000,3,1,1
311000,4,2.5,1
615000,3,3.25,3
575000,3,1.75,2
2027000,4,3.75,1.5
430000,3,1.75,1
400000,3,1.5,1
340000,3,1.75,1
351000,1,0.75,1
440000,4,2.5,2
298000,4,2.5,2
300000,4,1.75,1
310000,3,2.25,2
500000,4,2.5,2
399900,3,1,1.5
343000,3,2.5,2
415000,2,2.25,2
410000,3,2.5,2
320000,2,1,1
1990000,5,3,2.5
253000,2,1,1
630000,3,2.5,2
216000,2,1,1
540000,3,2.5,1
212000,3,1.5,1.5
300000,3,2.75,1
969950,3,2.5,3
715000,3,1,1
1321620,5,2.75,2
1444000,4,2.75,1
305000,3,1,1
458000,3,4,2
275000,3,1.75,1
550000,3,2.75,2
742000,3,3.25,3
700000,3,1,2
640000,4,3,1
352000,3,0.75,1
301500,3,1,1
630000,4,2.5,1
340000,3,2.5,2
477500,4,1.75,1
285000,3,2.5,1
255000,3,2.75,1
315000,3,2.5,2
830000,6,3,1
539950,3,2.25,3
980000,3,2.25,2
735000,4,2.5,2
536000,5,2.25,1
575000,3,2,1.5
500000,2,1,1
285500,4,1.75,1
498000,4,2.75,1
412000,2,1,1
607000,4,2.5,1
199000,3,1,1
492500,4,2.75,1
585000,4,2.5,2
326995,3,2.5,2
372500,4,2.25,1
528000,2,0.75,1
400000,3,1.5,1
344000,4,2.5,2
409950,4,3,2
625000,3,2,1
304950,3,1.75,1
381500,2,2,1
215000,3,1.75,1
345000,5,1.75,2
363000,3,0.75,2
240000,3,1,1.5
548050,2,2,1
314000,2,1,1
800000,4,2.5,2
400000,5,1.75,2
247000,1,1,1
540000,2,1.75,1
410000,4,2.5,2
525000,3,1.75,1
820000,4,2.5,2
1250000,4,2.25,1.5
244000,2,1,1
275000,1,1,1
577000,2,1.75,1
446950,5,2.5,1
457000,3,2.5,2
320000,4,1.5,1.5
210000,3,1.5,1
220000,4,2.5,1
589000,3,2,1
435000,4,2,1
375000,3,1,1
1735000,4,3.5,2
545000,2,1.75,1
970000,3,2.25,2
705000,2,1.75,1
915557,5,3.25,2
259000,4,1.5,1.5
1695000,2,2.25,2
427000,3,1.75,1
390000,2,1,1
363000,3,2.5,2
612000,4,2.5,1.5
380000,4,1.75,1
230000,4,3,1
580000,3,1.75,1.5
770000,3,1,2
207200,4,2,1
525000,3,2,1
925000,3,2.5,1
883000,4,2.25,2
455000,4,2.5,2
343500,3,2.5,2
244000,2,1,1
397000,3,1.75,1
180500,2,1,1
310000,3,2.75,1
315000,4,2.5,2
718000,3,1,1
279950,3,1.75,1
689000,3,2.5,1
828000,4,2.5,2
150000,2,1,1
505400,3,1.75,1
1680000,5,3.25,2
217450,3,1,1
677000,4,2.5,2
361000,2,2.5,1
620000,3,2.5,2
176000,3,2.25,1
330000,3,1,1
290000,3,2.5,1
711000,4,2.5,2
295000,3,1.75,2
1096500,5,3.25,2
257500,3,2,1
240000,4,1,1.5
645000,4,2.5,2
499000,2,1.75,1
321000,3,1,1.5
449000,3,2.5,3
515000,3,2.5,1
456000,4,1.5,1
865000,3,3.75,2
515500,4,2.5,2
576925,4,2.5,2
243000,3,1.75,1
253400,3,2,1
292000,3,2.5,2
271500,3,2.5,1
765000,2,2.5,1
375000,3,3.25,2
382880,3,2,1
852500,3,2.5,1
475000,3,1.5,1
462000,3,1.75,1
762400,3,1.75,1
330000,4,1.5,1
473000,3,2.25,1
550000,3,1.5,1
449500,3,2.25,1
744000,4,2.75,2
700000,4,2,1
511100,4,2.5,1.5
317950,3,2.5,2
542950,3,2.5,2
490000,3,1.75,1
760000,4,3.5,2
475000,3,2.25,1
1702500,5,4.5,2
435000,3,2.75,2
399000,3,2.5,2
627000,3,2,1
346500,4,2.5,1.5
412000,3,1.5,1
845000,4,2.5,2
373000,3,1.75,1
725000,4,2.25,2
376000,6,2.5,1
552500,3,1,1.5
365000,5,2,1.5
700000,4,2.5,2
315000,4,2.25,1
262500,4,2,1
660000,3,2.25,2
340000,4,2.5,2
660500,5,2.5,1.5
280000,1,1,1
267000,1,1,1
230000,2,1,1.5
417000,3,2.25,2
252000,3,1,1
791000,5,1.75,1.5
415000,1,1,1
339000,3,1.75,1
158000,3,1,1
535000,3,1,1
818900,3,1,1
550000,4,2,1
240000,2,1,1
590000,3,3.25,2
369300,3,1.5,1
510000,4,2.5,1
542500,3,2.5,2
262500,3,1,1
900000,6,3,1
1100000,4,3.5,2
368000,3,1.75,1
825000,4,3.5,2.5
343500,3,2,1
273500,4,1,1
1000000,3,2.5,2
770000,5,3,1.5
400000,3,2,1.5
225000,3,1,1
345000,4,1,1
450000,3,2.5,2
334850,2,1,1
605000,5,3,1
760000,5,3.5,2
390000,2,1.5,1.5
488000,3,2.5,2
3300000,3,3.25,1
1063000,5,4.5,2
608000,3,2,2
1385000,3,2.25,2
299950,2,1,1
818000,3,3.25,2
355000,3,2.5,1
1855000,5,3.25,2
660000,3,3.25,3
2367000,3,2.25,1
1211000,4,2.5,2
255950,3,2.5,2
475000,3,1.5,1
362950,4,1.75,1
452000,3,1.75,1
315000,3,1.75,1
330950,3,2.5,2
535000,5,2.25,2
479000,4,2.25,1.5
340000,3,2.5,3
312000,4,2,1
305000,3,2.25,2
270000,3,2.5,2
529999,3,2.5,2
587100,2,1,1
459800,3,2,1
451000,4,1.75,1
2475000,3,3.25,2
525000,3,2.25,2
250000,2,1,1
475000,5,2,2
235000,4,1.5,1
230000,3,1.5,1
581000,4,1,1.5
415000,3,1,1
522500,3,1,1
383000,3,1.5,1
315000,3,1.75,1
591000,3,2,2
750000,4,2.25,2
430000,3,1.75,1
712000,4,2.5,1.5
510000,3,2.5,1
480000,2,1,1
538000,3,1,1
464000,2,2.75,1
476000,3,2.5,2
349500,3,2,1
270000,3,2.25,2
740000,3,2.5,2
395000,4,2.5,2
498000,3,2.5,2
339900,3,2.5,2
539000,3,2.5,2
400000,3,1,1
225000,3,2.5,1
330000,3,2.25,1.5
1387800,3,3,2
490000,3,2.75,1
260000,4,2.75,1
469900,4,2.5,2
493000,6,1.75,1.5
740000,4,2.25,2
148900,4,1.75,1
475000,2,2.5,2
415000,2,1,1
229500,3,1,1
1355000,5,3.75,2
385000,4,2.5,1
230000,3,2.25,1
425000,2,1,1
189900,2,1,1
238000,2,1,1
968060,4,2.5,1
921000,4,1.5,1
380000,5,1.75,1
285000,1,1,1
449000,4,2.5,2
625000,4,1,1.5
318989,4,2.25,1
445000,3,1.5,2
750000,3,1,1
959000,3,2.5,1
330000,3,2.5,2
425000,2,1.5,2
280000,3,1,1
476500,4,2.5,2
556000,3,2.25,2
1862000,4,5.25,2
637000,4,3.5,2
405000,3,2,1
397000,5,1,1
895990,4,2.75,2
259000,3,2,2
420000,2,1,1
518000,3,2.5,2
425000,3,1.75,1
182500,2,1,1
549900,3,1.5,1.5
445000,3,1.75,1
452000,2,1.75,1
715000,5,1.75,1
559000,3,2.5,2
3300000,5,6.25,2
250000,4,1.75,1
1230000,5,4,2
276500,4,2.25,1
440000,4,2.5,2
543200,6,2.25,1.5
250000,1,1,1
625000,4,2.5,1
530100,3,1,1.5
549900,2,1.75,2
430000,4,1.5,1
835000,3,2.5,2
409500,4,2.75,1
329000,4,2.5,1
940000,4,2.75,1.5
539950,3,2,1.5
579950,4,2.5,1
881000,5,3,1.5
362500,3,1,1.5
243950,2,1,1
658000,4,2.75,2
218250,3,1.5,1
655000,4,2.5,2
255000,3,2,1
215000,3,1,1
1265000,3,1.75,1.5
2920000,4,4.75,2.5
424305,3,2.5,2
494000,4,1.75,1.5
560000,4,2.5,2
130000,3,1,2
468000,4,2.5,1.5
480000,5,3,1
475000,3,1.75,1.5
285000,4,1.75,1
765000,5,3,1
208000,2,1,1
372000,3,2.5,2
470000,2,1,1
451000,5,2.75,1.5
442200,4,1.75,1
330000,4,2.5,2
335000,3,1.75,1
280000,3,2,1
625000,3,1.75,1
345000,3,2.5,2
255950,4,1,1
570000,4,1,1.5
685000,3,1.5,2
273148,3,1.75,1
246500,3,2.5,2
349950,5,2.5,1
545000,4,2,1
403000,3,2.5,3
299950,4,2.5,2
792000,3,2.5,1
418000,5,2.5,1
332500,4,1,1.5
337000,3,2.5,1
212000,2,1,1
542000,2,2.25,2
622500,4,2.5,2
260000,3,1.75,1
525000,3,1.75,1
975000,5,3.5,2
1140000,4,1.75,1
500000,3,1,1
554000,5,2.25,1
343000,4,2.5,2
515000,2,1.75,1
492000,2,1,1
655000,4,3,1
290000,3,2.5,2
952500,4,1.5,2
235000,2,1,1
323000,3,1.5,1
1050000,3,2.5,2
265000,0,0.75,1
200000,2,1,1.5
419995,3,2.25,1
1500000,3,3,1
455000,3,2.5,2
660000,3,3.5,2
319000,3,1,1
390000,3,1.75,1
718500,3,1.5,1
474000,2,1,1
615750,4,2,2
551000,3,2.5,2
230000,3,2.25,1
790000,4,2.5,2
1230000,3,2.5,3
325000,3,2.25,2
705000,4,2.75,2
259000,4,1.75,2
306000,3,1.5,1
315000,3,1,1
392500,3,1,1
1065000,4,2.25,2
350500,2,2.5,3
825000,4,3.5,2
235000,4,1,1.5
650000,3,2,1
675000,4,3,1
265000,4,1,1
822500,2,1,1
705000,3,2.75,2
2630000,6,4.75,2.5
685000,2,1.5,1
630000,4,2,2
1250000,4,3.25,2
359000,4,2.5,1
784500,4,5,2
850000,3,2,2
410000,3,2.5,2
252000,4,1.75,1
618000,5,1.75,1
265000,3,1,1
465000,3,2,1
240000,2,1,1
217000,3,1,1
415000,4,2.25,1.5
274000,2,2,1
420000,5,3,1
1062500,4,2.75,1.5
1415000,4,5.25,2
618500,3,2,1
295000,3,1.5,1
400000,3,2,1
595000,3,2.5,2
1728000,4,3,1
261000,3,1.75,1
780000,5,2.5,1.5
589000,3,1.5,1
230000,3,1.75,1
690000,4,3.5,2.5
524000,4,2.25,2
380000,2,2.5,2
357500,3,1,1
330000,3,2,1
635000,5,1.75,1
934000,9,3,2
358500,2,1.75,2
401000,3,1.5,1
270000,3,2,1
705000,4,2,1
325000,3,2,1
384950,3,1,1
310000,3,1,1
829950,4,2.5,2
353000,3,2.5,2
170500,2,1,1
885250,4,2.5,2
2700000,4,3.25,2
245000,3,1.5,1
469000,3,2.5,3
455000,3,1,1.5
305000,4,2.5,2
840000,7,4.5,1.5
905000,5,3.5,2
219200,3,2,1.5
455000,3,1.5,1
195000,2,1,1
799000,3,1,2
285000,2,1,1
300000,3,1.5,1
83000,2,1,1
220000,2,1,1
174500,2,2.5,2
695000,4,2.5,2
255000,3,1.5,1
539000,5,2.25,1
552700,2,1,1
571500,3,1,1
263700,3,1,1
3300000,8,4,3.5
186950,2,2,2
520000,3,1.75,2
358000,3,1.5,1
210000,2,0.75,1
3650000,5,3.75,2
543000,4,2.25,2
330000,4,2.25,1
529000,3,2,1
295000,1,1,1
365000,3,1,1
473000,3,3,3
403500,3,1,1
544000,3,1.5,1.5
621000,3,1,1.5
672600,3,2.25,2
689800,2,1.75,1
613000,3,1.5,1
808000,4,2.25,2
301000,3,1,1
340000,3,1.75,1
206000,3,1,1
550000,3,1.5,1
325000,2,1,1.5
475000,3,2.5,2
432100,3,1.75,1
359000,3,2,1
490000,3,1,1
648360,4,1.75,1
340000,3,1.75,1
545000,3,2,1
115000,2,0.75,1
705640,3,2.25,1
300000,3,2.25,2
1650000,4,2.75,1
1137500,4,3.5,2
280000,3,1.75,1.5
245000,4,1.75,1
564000,4,1,1.5
849000,3,1.75,1
698000,3,1.75,1
319000,3,1,1
1450000,3,3.5,1
695000,4,3.5,2
680000,4,2.75,1
287500,4,2.25,2
465000,3,3.25,2
335000,3,1,1
602000,4,1.75,1
482000,3,2.5,2
220000,5,1,1.5
206000,4,2,1
1100000,4,3,2
491150,3,2.5,2
390000,4,2.75,1
393000,4,2.5,2
635000,4,2,2
490000,2,1,1
770000,4,3.5,2.5
665000,2,2,1.5
287000,3,1,1
410000,3,1,1
562000,3,2,1
475000,2,2,2
387500,3,3.25,3
580000,5,2,1
930000,3,2.5,2
625000,3,1.75,1
325000,3,2,1
235000,3,1.75,1
450000,2,1,1
745000,4,2.75,1.5
223000,4,2,1
630000,4,1.75,1
413450,3,2.5,3
720000,5,2.75,2
339000,3,1.5,1
1115500,4,3.5,1.5
839000,5,4,2
2950000,4,3.25,2
568000,4,2,1
269000,3,2,1
382000,2,2,1
574000,2,2.25,2
405000,3,2.5,2
572000,3,2.5,1
675000,4,2.25,2
165000,4,1,1.5
260000,4,1,1.5
196000,3,1,1
515000,3,2.5,2
810000,4,3.5,2
365650,4,2.25,2
651000,3,3,2
240000,2,1,1
299000,3,2,1
768000,3,2.5,2
397380,2,1,1
476000,4,3,1
315000,3,1,1
240000,3,2.25,1
325000,2,1,1
160000,3,1.75,2
435000,3,2.5,2
427500,3,1.75,1
450000,5,2.5,1
688000,3,1.5,1.5
285000,4,1,1
530000,3,3.25,3
195000,4,1.75,1
250200,3,1.5,1
1100000,3,2.25,1
732500,3,2.5,2
194250,3,2.25,1
526000,4,2,1
520000,4,2.75,2
526000,3,1.75,1
1135250,5,4,2
202000,2,1,1
645500,4,2.5,2
570000,1,1,1
325000,3,2,1.5
725000,2,1,2
192000,3,1.75,1
560000,2,1,1
283450,5,2.75,1
863000,4,1.75,1
815000,4,2,2
245000,2,1,1
1315000,4,3,1
1156000,4,3.5,2
480000,3,2.5,2
600000,4,2.5,2
329950,2,1,1
299500,4,2.5,2
460000,3,2.5,1
515000,5,3.5,2
405000,3,2.25,3
483000,4,1.5,1.5
377000,4,2.5,2
568000,4,1.75,1
355000,2,1.75,1
640000,4,1.75,1.5
270000,4,1,1
559950,5,3.5,2
515000,4,3,1
352000,4,1.75,1
595888,3,1.75,1
588000,4,2.25,2
1050000,4,3.25,1
260000,3,1.5,2
1600000,4,3.5,2
380000,2,1,1
802000,2,2.5,1
1325000,4,3.25,2.5
710000,4,2.75,2
600000,3,2.5,2
707900,3,1,2
179950,2,1,1
683000,4,2.5,2
222400,3,2,1
517000,2,1.5,1
410000,3,2.75,1
480000,3,1.75,1
430000,3,1.75,1.5
439950,5,1.75,1
797500,4,2.5,2
379000,4,1.5,1.5
575000,1,1,1.5
247500,3,1,1
385000,4,2.75,2
423000,4,1.75,1
550000,3,1.75,1
415000,4,1,1.5
693000,3,2.25,1
543000,2,1,1
465000,5,1.75,1
280000,3,2.5,2
1388000,3,1.25,3
665000,6,3,2
237950,3,1.75,1
440000,4,2.75,1
618000,2,1,1
572000,3,2.25,1.5
725000,3,1.5,1.5
454000,3,1,1
535000,4,1,1.5
249000,3,2.5,1
395000,4,2.75,1
690000,3,2,1
526500,3,1.5,1
325000,4,1.5,2
495000,3,3,2
825000,5,3,2
383000,3,1.5,1.5
320000,3,1.75,1
475000,3,2.5,1
275000,3,2.5,2
1150000,2,2.25,1.5
455000,3,1.75,1
262000,5,1,1
390000,4,1,1
300000,3,2.25,1
746300,3,1.75,1
267000,3,1.5,1
525000,3,2.5,1.5
570000,3,1.75,1
360000,4,2.25,1
1052000,3,1,1
699950,3,2.5,2
375000,4,2.5,1.5
625000,4,1.75,1
464050,2,1,1
470000,5,2.5,1
330000,4,2,1
537000,4,1.75,1
250000,3,2,1
835000,4,2.5,2
770000,4,1,1.5
650000,4,2,1.5
335000,3,1.75,1
350000,3,1.75,1
415000,5,2.75,1
788000,4,2.5,2
640000,4,2.75,1.5
388000,4,2.5,2
360000,6,1.75,1
692500,6,1.75,1
425000,4,1.5,1.5
645000,4,1.5,1.5
340000,3,1,1.5
713000,4,3.25,1
430000,3,2.75,2
280000,3,2.25,1
215000,3,2,1.5
306000,3,2.5,2
299900,3,1,1
534000,5,1.75,1
1160000,3,2.75,2
1165000,3,2.5,2
199990,2,1,1
946000,4,3,1
295000,4,1,1.5
475000,2,1,1
750000,5,3.5,2
1225000,4,2.5,2
183500,3,1,1
450000,2,1,1
180000,3,1,1.5
707000,5,4.5,2
230000,2,0.75,1
192500,3,1,1
309000,3,2.5,2
759000,3,1.5,1
1115000,4,3.75,2
462000,5,1.75,1
229000,4,1.5,1.5
399950,2,2.25,2
325000,5,2,1
512000,2,2.25,3
410000,5,2.75,2
210000,2,1,1
325000,4,2.25,1
685000,3,2.5,1
488000,2,2,1
247500,3,2.25,1
489000,4,2,1
725000,4,1.75,1
199950,3,1.5,1.5
670000,5,3,2
275000,3,2,1
1000000,3,1.75,2
255000,3,2,1.5
465000,3,1.75,1
259000,3,1.75,1
695000,3,3.5,2
505000,3,1.75,1
631500,2,1,1
630500,3,1,1.5
999000,4,2.75,2
740000,3,1.5,1
650000,3,2.5,1.5
554000,2,2,1
400000,3,2.5,1.5
529941,3,2,1
310000,3,1,1.5
389000,3,1,1.5
731781,3,3,2
502501,2,1,1
443000,3,1.75,1
607000,3,2,1
2147500,3,3.5,2
585000,4,2.5,1
1027000,3,2.5,2
315000,3,2.5,2
180000,2,1,1
322500,3,2,1
568500,3,2.75,1
813000,4,2.75,1
1085000,5,2.25,1
424000,4,2,2
235000,2,1,1
740000,3,3.5,2
415000,1,1,1
432000,3,2.75,1
1268890,5,3.25,2
676500,3,1.75,1
419000,2,1,1
650000,3,2.5,2
239000,2,1,1
900000,4,2.5,2
330000,5,1.75,1
510000,3,1.75,1
465000,4,2.5,2
1700000,3,2.75,2
490000,3,2.25,1
2680000,5,3,2
1000000,3,2.25,1
469950,4,2.75,2
536000,3,1.75,1.5
244950,4,2.5,1
575000,3,1,1
361000,5,2.75,1
650000,5,2.25,1
230005,2,1,1
293000,4,2.5,1
445000,3,3,1
280000,4,1.5,1
520000,3,2.25,1
780000,4,3.25,2
625000,3,1.75,1
239950,3,1.75,1
335000,3,1.5,1
612000,3,2.5,2
200000,2,1,1
345000,3,1.75,1
520000,4,2.5,1
855000,4,2.25,2
567500,4,1.75,1
208000,3,1.5,1
452000,3,1.75,1
555000,3,3,2
519000,5,2.75,1
474950,3,2.25,2
419000,3,2.25,1
390000,2,1,1
539000,7,2.25,2
569000,4,1.75,1
611000,3,1,1.5
760000,3,2.5,2
732000,3,2,1
1675000,3,2.5,2
919950,5,2.75,2
400000,4,2.5,1
785000,4,2.5,2
835000,3,2.25,2
640500,2,1.75,1
310000,4,2.5,2
355000,4,1,1.5
685000,3,1.75,1
202500,3,1,1
540000,3,2.5,2
295000,4,2.5,2
518000,3,1,1.5
250000,2,1.75,1
330000,2,2,1.5
481000,2,1,1
898000,3,2.25,1
570000,5,1.75,1.5
475000,4,2.5,2
265000,3,2.5,2
380000,3,2.5,2
790000,4,2.5,2
620000,2,2.25,2
709050,4,3.5,2
296500,3,1,1
475000,3,2.5,2
440000,3,2.25,1
405000,2,1,1
269500,2,1,1
520000,5,1.75,1
229500,1,1,1
335000,4,1.75,1
680000,4,2.75,2
1389000,4,3.5,2
740000,4,2.5,1
270000,3,2.25,1
510000,4,2,1.5
300000,2,1,1
1298890,5,2.25,1
675000,4,2,1.5
925850,6,3.25,2
255500,2,1,1
450000,3,2.5,2
280000,3,1,1
245000,4,2.25,2
344950,3,1,1
381000,3,1.75,1
1945000,4,4,2
1500000,3,1.5,1
232603,3,1.75,2
220000,5,2.5,1.5
600000,4,1.75,1
239000,3,2.5,2
400000,3,1.75,1
2180000,6,2.75,2
350000,3,1,1
562000,3,2.5,2
380000,3,1.5,1
511200,4,1.75,1
680000,4,2.5,2
350000,3,3.25,2
410000,5,2.5,1
1050000,4,2.5,1.5
391265,3,2,1
1410000,4,2.25,2
575000,3,2,1
316000,4,1.5,2
165000,3,1,1.5
850000,3,2.25,1.5
210000,3,1,1
325000,4,2.5,1
682000,4,2.5,2
430000,3,2.5,2
325500,3,1.5,1
385000,3,1.75,1
435000,1,1,1
550000,4,1,2
400000,3,1,1
503000,4,2.75,1
676000,4,2.5,2
180000,3,1,1.5
234000,3,2,1.5
734200,4,2.5,1.5
920000,3,3.25,2
1920000,4,2.5,1
224000,3,1.75,1
1400000,3,2.75,1
185000,3,1,1
554600,3,1.75,1.5
268000,3,1.75,1
675000,4,2.25,1
620000,4,2.25,1
396450,3,1.75,1
565000,5,1.75,1
410000,3,1.75,1
1190000,4,3,1.5
716125,3,2.25,1
225000,2,1,1
640000,4,2.75,2
374000,2,1,1
415000,4,2,1
592500,4,2.5,1
365000,3,2.5,3
600000,4,2.5,1
465000,4,2.5,2
254999,3,1,1
279000,4,2.5,2
460000,3,2.5,2
507000,4,2.25,2
291000,3,1.75,1
350000,2,1.5,2
90000,3,1,2
329000,3,1.75,1
909000,4,2.5,2
187000,2,1,1
580000,3,1.75,1
345000,3,2.5,2
497000,4,2.5,2
345000,3,1,1.5
313500,3,1.75,1
910000,3,2.5,2
399950,3,1.5,1
268000,4,2,1
559000,4,1.75,1
309000,3,2.25,1
410000,3,2.5,2
259000,3,1,1
950000,5,2,2
320000,4,1,1.5
1150000,4,2.5,1
394250,3,2,1
315000,1,1,1
480000,2,2,1
556000,3,2.5,2
450000,3,2.5,2
420000,3,1.5,1
890000,6,3.75,1
295000,4,2,1
410000,4,2.25,2
308900,3,2.5,2
1161000,4,2.5,1
665000,2,2.5,1
577000,3,1.75,1
959000,3,2.5,3
471000,2,1.75,1
560000,3,2.5,2
955000,5,2.25,2
1240000,7,5.5,2
579000,3,2.5,1
335000,4,2.25,2
485000,3,2.5,2
552000,3,2.5,1
950000,4,3.25,2
203700,3,2,1
412000,4,3.5,2
237500,3,2,1
866800,4,3.5,2
425000,3,1,1
200000,3,2,1
280000,3,1.75,1
140000,3,1.5,2
370000,5,2.5,1
550000,2,0.75,1
1411600,2,2.5,2
1505000,2,2.5,2
510000,4,1.5,1
351000,3,1,1
210000,3,1,1
449999,4,1.75,1.5
137000,3,1,1
270000,3,1,1
540000,3,2.5,1
565000,5,3,1
940000,4,1.5,2.5
385000,2,1,1
400000,3,3,1
365000,3,2,1
353250,2,1,2
455000,2,1.5,1
475000,4,3.5,2
571500,4,1.75,1
441000,2,1,1
810000,6,2.75,1
550000,3,2.25,2
736000,2,1,1
375000,3,1.75,1
717500,3,2.5,2
581000,2,1.75,1
629000,3,2,2
3800000,3,4.25,2
225000,3,2,1
315000,3,2.5,2
425000,3,2.5,3
346500,3,1,1
550000,3,2.25,1
565000,3,1.75,1
1001000,4,2,1.5
400000,2,2,1.5
724950,4,2,2
623000,3,1.75,1
295000,2,1,1
700000,4,3.25,2
482000,2,1.5,2
770000,3,2.5,2
310000,4,2.5,1
720000,4,2.25,2
355000,3,1,1.5
512000,4,2.5,2
303000,2,1.5,3
299000,5,2.5,1
285000,3,2.5,2
680000,3,1.75,1
285000,4,1.75,1
707000,4,2.25,1
690000,3,2,1
872000,4,2.25,2
290000,4,1.75,1
425000,4,1.75,1
925000,3,2.75,1
340500,3,1,1
365000,2,1,1
725000,3,1.75,1
811000,3,3,2
299000,3,1,1
287500,4,2,1
879950,4,2.25,1
135900,2,1,1
1225000,4,2.25,1
522500,4,1.75,1
399500,4,1.5,1
450000,3,1,1.5
218000,4,1,1
289999,3,2,1
540000,2,1,1
324950,3,1,1
718500,3,2,2
495000,3,2,1
260000,6,2,1
430000,4,1.5,1
402500,3,3.25,2
1415000,4,3,2.5
275000,3,2.25,1
250000,3,2.25,2
665000,3,2.75,1
425000,3,2.5,1
760000,2,1,1.5
447000,3,2.5,2
205000,3,1,1
191000,3,1.5,1
350000,2,1.75,1
789888,5,3.5,2
443000,2,1,1
695000,4,3.5,2
560000,4,2,1.5
550000,3,1.75,1
850000,2,2.5,2
352750,4,2.75,1
550000,4,2.5,2
774900,5,1,1.5
250000,3,1,1
962800,4,2.5,2
299500,3,1.75,1
250000,2,1,1
745000,5,4,2
279475,2,1,1.5
450000,3,2.25,2
307700,5,2.25,1
665000,3,1,1
375000,3,2.75,2
420000,4,2.5,2
148000,2,1,1
